path,label,warm_ratio,bright_ratio,edge_ratio,largest_blob_ratio,mean_saturation,mean_value,std_value,p90_value,p10_value,dark_ratio,high_saturation_ratio
data\datasets\bell_dataset\no_strike\frame_002900 - Copy.jpg,0,0.13359375,0.09637044270833334,0.005074869791666666,0.10288736979166667,67.73375325520833,126.368896484375,55.07724079685977,205.0,64.0,0.04982747395833333,0.1123828125
data\datasets\bell_dataset\no_strike\frame_002910 - Copy.jpg,0,0.143955078125,0.09059895833333333,0.0062044270833333335,0.100693359375,64.50529947916667,127.55140950520833,56.87152891450335,218.0,64.0,0.055511067708333334,0.10990234375
data\datasets\bell_dataset\no_strike\frame_002920 - Copy.jpg,0,0.3567610677083333,0.009609375,0.004801432291666667,0.24973470052083332,98.54472981770833,97.35906575520833,43.650089126688066,162.0,51.0,0.13689778645833334,0.39117838541666666
data\datasets\bell_dataset\no_strike\frame_002930 - Copy.jpg,0,0.23710286458333332,0.04624348958333333,0.0030338541666666665,0.10729166666666666,82.43536458333334,130.30498372395834,61.191765225498244,230.0,59.0,0.07572591145833334,0.26093098958333333
data\datasets\bell_dataset\no_strike\frame_002940 - Copy.jpg,0,0.15109375,0.07240234375,0.006604817708333334,0.11213704427083333,68.05974934895833,126.42745442708333,57.88586828887096,218.0,61.0,0.06541341145833333,0.1461328125
data\datasets\bell_dataset\no_strike\frame_002950 - Copy.jpg,0,0.14828125,0.022584635416666665,0.0048828125,0.11159016927083333,68.20734375,126.113232421875,59.454285118176536,226.0,59.0,0.07880859375,0.17891276041666668
data\datasets\bell_dataset\no_strike\frame_002960 - Copy.jpg,0,0.27625651041666666,0.08435221354166667,0.005302734375,0.1489501953125,82.83768229166667,136.193740234375,59.30754320926184,235.0,65.0,0.05123697916666667,0.26009765625
data\datasets\bell_dataset\no_strike\frame_002970 - Copy.jpg,0,0.14827473958333334,0.013056640625,0.007086588541666667,0.1092626953125,70.510302734375,121.217353515625,60.574468687708716,224.0,54.0,0.10694010416666666,0.19018229166666667
data\datasets\bell_dataset\no_strike\frame_002980 - Copy.jpg,0,0.18805338541666666,0.03459635416666667,0.007867838541666667,0.1333154296875,75.69761067708333,119.03140625,56.72573622586322,199.0,57.0,0.092802734375,0.23276692708333332
data\datasets\bell_dataset\no_strike\frame_002990 - Copy.jpg,0,0.15120768229166667,0.03406575520833333,0.005608723958333333,0.11308919270833333,70.85922526041666,124.57033203125,60.18036871493724,228.0,57.0,0.088623046875,0.19122395833333333
data\datasets\bell_dataset\no_strike\frame_003010 - Copy.jpg,0,0.150400390625,0.05427408854166667,0.0015006510416666666,0.14654947916666666,72.31509440104166,107.45550130208333,66.32300305858921,227.0,41.0,0.259169921875,0.11286783854166667
data\datasets\bell_dataset\no_strike\frame_003020 - Copy.jpg,0,0.11363932291666666,0.06844075520833333,0.0028678385416666665,0.12274739583333333,66.72562825520833,124.88540690104166,69.98928770756491,251.0,50.0,0.14450520833333333,0.06759765625
data\datasets\bell_dataset\no_strike\frame_003030 - Copy.jpg,0,0.06540364583333333,0.04055989583333333,0.0022395833333333334,0.06360188802083333,66.482568359375,128.09814453125,62.30198953647523,245.0,57.900000000001455,0.08961263020833334,0.07916015625
data\datasets\bell_dataset\no_strike\frame_003040 - Copy.jpg,0,0.10754557291666667,0.036669921875,0.003932291666666666,0.080771484375,70.13702799479167,125.83494466145834,61.684895616593295,236.0,58.0,0.08765950520833334,0.148701171875
data\datasets\bell_dataset\no_strike\frame_003060 - Copy.jpg,0,0.09912434895833333,0.0018489583333333333,0.0044986979166666665,0.08181966145833333,71.621416015625,116.7164453125,63.844789927650815,240.0,50.0,0.14833984375,0.17856770833333332
data\datasets\bell_dataset\no_strike\frame_003090 - Copy.jpg,0,0.10354817708333333,0.054072265625,0.002919921875,0.11319010416666667,69.51904622395833,128.62229166666665,60.9967507818751,215.0,53.0,0.119375,0.10744791666666667
data\datasets\bell_dataset\no_strike\frame_003100 - Copy.jpg,0,0.15283528645833333,0.026110026041666668,0.003391927083333333,0.14383463541666666,82.53101888020834,118.63588541666667,53.618316150548814,181.0,59.0,0.08523111979166667,0.160302734375
data\datasets\bell_dataset\no_strike\frame_003110 - Copy.jpg,0,0.03547200520833333,0.04451171875,0.0009049479166666666,0.043017578125,66.57482747395834,134.44638671875,63.335557946193674,251.0,62.0,0.0684375,0.05141276041666667
data\datasets\bell_dataset\no_strike\frame_003120 - Copy.jpg,0,0.23486979166666666,0.03595377604166667,0.004508463541666666,0.18802897135416666,89.01208333333334,136.37146809895833,62.30428018852984,249.0,63.0,0.05869791666666667,0.25203776041666665
data\datasets\bell_dataset\no_strike\frame_003130 - Copy.jpg,0,0.182724609375,0.014768880208333333,0.006279296875,0.16859700520833334,74.381708984375,124.40569986979166,64.11115835573874,246.0,54.0,0.111513671875,0.20852213541666667
data\datasets\bell_dataset\no_strike\frame_003140 - Copy.jpg,0,0.31115885416666667,0.027994791666666668,0.007766927083333333,0.18307942708333333,89.837314453125,126.09918294270834,61.108207821327085,218.0,55.0,0.10126302083333333,0.33466471354166666
data\datasets\bell_dataset\no_strike\frame_003150 - Copy.jpg,0,0.22619466145833333,0.04004557291666667,0.009638671875,0.19595052083333334,74.96232421875,127.38760416666666,62.7920891691679,246.0,58.0,0.08648111979166667,0.21520182291666667
data\datasets\bell_dataset\no_strike\frame_003160 - Copy.jpg,0,0.244326171875,0.027174479166666668,0.012314453125,0.20738444010416668,75.528662109375,126.957236328125,61.95038981492766,238.10000000003492,58.0,0.086328125,0.218212890625
data\datasets\bell_dataset\no_strike\frame_003170 - Copy.jpg,0,0.26118815104166665,0.027190755208333334,0.013362630208333334,0.21050455729166667,75.94198893229166,126.173447265625,62.597522644081174,244.0,57.0,0.09113932291666667,0.23421875
data\datasets\bell_dataset\no_strike\frame_003180 - Copy.jpg,0,0.27167317708333333,0.02458984375,0.01714518229166667,0.22060709635416667,76.687998046875,125.8560546875,63.5642565908304,246.0,55.0,0.10029622395833333,0.242373046875
data\datasets\bell_dataset\no_strike\frame_003190 - Copy.jpg,0,0.2906770833333333,0.027568359375,0.017483723958333332,0.2254541015625,77.14046875,126.14992838541667,63.398582084154924,247.0,56.0,0.09486653645833333,0.23337565104166666
data\datasets\bell_dataset\no_strike\frame_003200 - Copy.jpg,0,0.2865494791666667,0.025364583333333333,0.010986328125,0.21369140625,74.01494791666667,129.92714518229167,63.437972300076936,251.0,61.0,0.07468098958333333,0.21015299479166666
data\datasets\bell_dataset\no_strike\frame_003210 - Copy.jpg,0,0.42333984375,0.018020833333333333,0.01966796875,0.2122412109375,89.2118359375,110.95294596354167,53.73424293122228,177.0,53.0,0.11835611979166667,0.306201171875
data\datasets\bell_dataset\no_strike\frame_003220 - Copy.jpg,0,0.5847135416666667,0.3733854166666667,0.008424479166666667,0.624306640625,80.54832682291666,160.58300130208335,59.79459882199941,250.0,72.0,0.04017578125,0.23158854166666668
data\datasets\bell_dataset\no_strike\frame_003230 - Copy.jpg,0,0.07726888020833333,0.012939453125,0.0020149739583333335,0.06990885416666667,81.26378580729167,106.62723307291667,67.07783984449327,248.0,42.0,0.26259765625,0.19410807291666668
data\datasets\bell_dataset\no_strike\frame_003240 - Copy.jpg,0,0.042548828125,0.0038216145833333335,0.0016731770833333334,0.019270833333333334,74.78710611979167,127.19457356770833,67.2682832845363,251.0,56.0,0.09985026041666667,0.15191731770833333
data\datasets\bell_dataset\no_strike\frame_003250 - Copy.jpg,0,0.17400716145833334,0.010856119791666667,0.005504557291666667,0.17615071614583333,77.92294921875,128.69560546875,67.32795861034265,252.0,55.0,0.10630859375,0.21872395833333333
data\datasets\bell_dataset\no_strike\frame_003290 - Copy.jpg,0,0.06257161458333334,0.0019075520833333334,0.0010026041666666666,0.06299479166666666,80.451943359375,98.26154296875,60.235188306999284,193.0,42.0,0.2751920572916667,0.20634440104166665
data\datasets\bell_dataset\no_strike\frame_003300 - Copy.jpg,0,0.1946484375,0.05560221354166667,0.004052734375,0.19656412760416667,76.35755859375,137.26550130208332,67.84444560480375,251.0,60.0,0.077119140625,0.159072265625
data\datasets\bell_dataset\no_strike\frame_003310 - Copy.jpg,0,0.2492578125,0.021324869791666666,0.005856119791666667,0.16878743489583334,83.59222981770833,127.74487630208333,62.75902478406335,237.0,56.0,0.09775390625,0.25300455729166665
data\datasets\bell_dataset\no_strike\frame_003320 - Copy.jpg,0,0.211435546875,0.042327473958333334,0.00810546875,0.18063639322916666,78.53191080729167,121.18569661458334,60.37739332598128,209.0,54.0,0.10820963541666667,0.22009765625
data\datasets\bell_dataset\no_strike\frame_003330 - Copy.jpg,0,0.22083658854166666,0.034124348958333335,0.008356119791666667,0.20458821614583333,74.04646484375,126.61434244791667,64.56632157350897,250.0,56.0,0.09958333333333333,0.21060546875
data\datasets\bell_dataset\no_strike\frame_003340 - Copy.jpg,0,0.237470703125,0.050699869791666664,0.012330729166666667,0.20241861979166667,70.957158203125,128.61876953125,64.98388047757264,251.0,57.0,0.09106119791666667,0.17916341145833334
data\datasets\bell_dataset\no_strike\frame_003350 - Copy.jpg,0,0.27252278645833333,0.069775390625,0.012600911458333334,0.21158365885416666,73.57120442708333,129.90720703125,63.09732790859319,250.0,60.0,0.07740559895833334,0.19076497395833333
data\datasets\bell_dataset\no_strike\frame_003360 - Copy.jpg,0,0.439296875,0.08400716145833333,0.009127604166666666,0.22538899739583335,92.02944661458334,148.68957682291668,64.71049660236,252.0,65.0,0.06841145833333333,0.33888346354166665
data\datasets\bell_dataset\no_strike\frame_003370 - Copy.jpg,0,0.3711881510416667,0.02482421875,0.015166015625,0.20827311197916668,90.18297200520833,116.44635091145834,59.31870044122439,202.0,53.0,0.119384765625,0.32256510416666667
data\datasets\bell_dataset\no_strike\frame_003390 - Copy.jpg,0,0.038274739583333335,0.0016178385416666667,0.001979166666666667,0.0268896484375,69.18104817708333,109.58975911458333,66.89389333442004,247.0,43.0,0.236640625,0.12791341145833332
data\datasets\bell_dataset\no_strike\frame_003400 - Copy.jpg,0,0.11499348958333333,0.09572916666666667,0.003349609375,0.14338053385416666,62.97922526041667,131.94737630208334,65.8229549923391,252.0,58.0,0.086533203125,0.05788411458333333
data\datasets\bell_dataset\no_strike\frame_003420 - Copy.jpg,0,0.19739908854166666,0.040107421875,0.003154296875,0.1949169921875,75.14715494791666,118.94067057291667,66.20341066882996,247.0,50.0,0.155712890625,0.17935221354166667
data\datasets\bell_dataset\no_strike\frame_003450 - Copy.jpg,0,0.18898111979166668,0.0394921875,8.138020833333333e-05,0.2355078125,74.99303385416667,106.995693359375,56.30590761282414,185.0,42.0,0.22344075520833334,0.11728841145833334
data\datasets\bell_dataset\no_strike\frame_003460 - Copy.jpg,0,0.14758138020833333,0.010494791666666666,0.0030924479166666665,0.155625,81.88900390625,123.21483072916666,51.994655738469625,187.0,63.0,0.056305338541666666,0.14564778645833334
data\datasets\bell_dataset\no_strike\frame_003470 - Copy.jpg,0,0.003271484375,0.00802734375,4.8828125e-05,0.0053271484375,66.86356770833333,130.69446614583333,62.495631321078825,248.0,61.0,0.07014973958333333,0.030546875
data\datasets\bell_dataset\no_strike\frame_003480 - Copy.jpg,0,0.15042317708333333,0.022216796875,0.0022786458333333335,0.10184733072916667,80.73889322916666,132.30568033854166,65.71160030274972,251.0,58.0,0.08054361979166667,0.19915364583333334
data\datasets\bell_dataset\no_strike\frame_003490 - Copy.jpg,0,0.17198893229166667,0.011305338541666666,0.004192708333333333,0.07382161458333333,78.61417317708333,128.23055013020834,64.6637198210139,249.0,54.0,0.108916015625,0.22534830729166666
data\datasets\bell_dataset\no_strike\frame_003500 - Copy.jpg,0,0.28064127604166667,0.020152994791666667,0.007932942708333333,0.14814290364583332,87.79667643229166,127.69398111979167,63.162786402825155,239.0,54.0,0.107099609375,0.2721126302083333
data\datasets\bell_dataset\no_strike\frame_003510 - Copy.jpg,0,0.15211588541666668,0.014554036458333334,0.006256510416666666,0.12790364583333333,66.08288736979166,126.70329752604167,63.07924598695337,251.0,59.0,0.08087239583333333,0.1358984375
data\datasets\bell_dataset\no_strike\frame_003520 - Copy.jpg,0,0.21208333333333335,0.017867838541666667,0.00822265625,0.15447591145833334,74.29714518229167,125.080859375,65.66429035760399,250.0,55.0,0.10512369791666666,0.20555013020833332
data\datasets\bell_dataset\no_strike\frame_003530 - Copy.jpg,0,0.388447265625,0.06875,0.01615234375,0.20057942708333334,93.370927734375,118.90722330729167,50.1642813134887,179.0,60.0,0.07362630208333333,0.31808268229166664
data\datasets\bell_dataset\no_strike\frame_003540 - Copy.jpg,0,0.6915787760416666,0.168095703125,0.006363932291666667,0.7079638671875,121.415078125,139.011689453125,46.17465043911425,189.0,79.0,0.022265625,0.5151888020833333
data\datasets\bell_dataset\no_strike\frame_003550 - Copy.jpg,0,0.09572591145833333,0.10646158854166667,0.00037109375,0.05140299479166666,47.97411458333333,160.61026041666668,73.64566501467019,252.0,68.0,0.02997395833333333,0.008046875
data\datasets\bell_dataset\no_strike\frame_003590 - Copy.jpg,0,0.033395182291666665,0.0027864583333333335,0.001787109375,0.009637044270833334,62.95578776041667,124.38608723958333,63.64929304912859,251.0,58.0,0.080419921875,0.07043619791666667
data\datasets\bell_dataset\no_strike\frame_003600 - Copy.jpg,0,0.065439453125,0.0035514322916666667,0.004427083333333333,0.021419270833333334,65.2016015625,125.39513997395834,63.43077915301271,251.0,58.0,0.08354817708333333,0.10663736979166667
data\datasets\bell_dataset\no_strike\frame_003610 - Copy.jpg,0,0.08500325520833334,0.0024739583333333332,0.003727213541666667,0.04847005208333333,63.507294921875,122.891015625,63.31894415427547,251.0,55.0,0.105791015625,0.13370442708333333
data\datasets\bell_dataset\no_strike\frame_003620 - Copy.jpg,0,0.13789388020833335,0.005364583333333333,0.008313802083333334,0.097783203125,66.31391276041667,123.27966471354166,62.80431492497051,248.0,56.0,0.09473307291666666,0.14377278645833333
data\datasets\bell_dataset\no_strike\frame_003630 - Copy.jpg,0,0.14854817708333334,0.006305338541666667,0.00755859375,0.07335123697916666,67.378623046875,122.52001627604167,63.21052408070215,247.0,55.0,0.10371744791666666,0.188837890625
data\datasets\bell_dataset\no_strike\frame_003640 - Copy.jpg,0,0.16611328125,0.006009114583333333,0.009983723958333333,0.1392578125,70.36491536458334,120.55585611979167,63.70845535515452,250.0,54.0,0.11176432291666667,0.21106770833333333
data\datasets\bell_dataset\no_strike\frame_003650 - Copy.jpg,0,0.24814453125,0.014029947916666667,0.010745442708333334,0.22218098958333332,78.85672200520834,127.38947265625,65.31593843507264,252.0,57.0,0.08534830729166666,0.277578125
data\datasets\bell_dataset\no_strike\frame_003660 - Copy.jpg,0,0.25521158854166665,0.010667317708333334,0.015234375,0.20876302083333334,79.46214192708334,121.90609700520834,64.70997597102226,252.0,55.0,0.10724609375,0.26402669270833334
data\datasets\bell_dataset\no_strike\frame_003680 - Copy.jpg,0,0.209990234375,0.0758984375,0.0019759114583333334,0.17975748697916666,77.93169596354167,117.92288411458334,60.070253605627336,206.0,50.0,0.150634765625,0.21495768229166667
data\datasets\bell_dataset\no_strike\frame_003690 - Copy.jpg,0,0.0009895833333333334,4.557291666666667e-05,0.0004069010416666667,0.0003369140625,65.33169270833334,136.87152669270833,62.88101602431324,251.0,67.0,0.03905598958333333,0.021979166666666668
data\datasets\bell_dataset\no_strike\frame_003700 - Copy.jpg,0,0.005074869791666666,0.0011588541666666668,0.0014713541666666666,0.0020524088541666666,67.63388671875,125.003876953125,65.65443338907974,251.0,56.0,0.09437825520833333,0.06508138020833333
data\datasets\bell_dataset\no_strike\frame_003710 - Copy.jpg,0,0.07902669270833333,0.010563151041666666,0.003447265625,0.03732096354166667,78.304306640625,124.49616536458333,63.61736021285245,251.0,56.0,0.09777018229166666,0.21323567708333332
data\datasets\bell_dataset\no_strike\frame_003720 - Copy.jpg,0,0.16075520833333334,0.010263671875,0.007897135416666666,0.150478515625,76.81807942708333,126.30961263020833,65.80114225193846,252.0,56.0,0.0977734375,0.228759765625
data\datasets\bell_dataset\no_strike\frame_003730 - Copy.jpg,0,0.18632486979166665,0.008935546875,0.010524088541666667,0.158662109375,70.98921875,125.86137044270833,64.41234184918979,251.0,56.0,0.095185546875,0.19723958333333333
data\datasets\bell_dataset\no_strike\frame_003740 - Copy.jpg,0,0.366611328125,0.08158528645833334,0.012356770833333334,0.27069010416666667,86.114658203125,138.73137044270834,68.0107256611619,252.0,61.0,0.072392578125,0.265263671875
data\datasets\bell_dataset\no_strike\frame_003770 - Copy.jpg,0,0.023909505208333334,0.0027799479166666667,0.00140625,0.006982421875,60.895478515625,123.71407552083333,69.01612303932839,252.0,44.0,0.15662760416666666,0.06304361979166667
data\datasets\bell_dataset\no_strike\frame_003780 - Copy.jpg,0,0.112509765625,0.005367838541666667,0.0038248697916666665,0.04150065104166667,72.41810221354167,124.29062825520833,65.0720456448849,251.0,55.0,0.10014322916666667,0.155966796875
data\datasets\bell_dataset\no_strike\frame_003790 - Copy.jpg,0,0.16952799479166666,0.0072623697916666665,0.006813151041666667,0.15659830729166666,71.69390950520834,124.93906901041667,65.15679305063804,251.0,56.0,0.0977734375,0.177021484375
data\datasets\bell_dataset\no_strike\frame_003800 - Copy.jpg,0,0.23159830729166667,0.010169270833333334,0.008336588541666667,0.20455240885416667,69.38952473958334,119.28377278645833,66.51182262709045,251.0,49.0,0.14558919270833334,0.162041015625
data\datasets\bell_dataset\no_strike\frame_003810 - Copy.jpg,0,0.31053059895833335,0.058564453125,0.008411458333333333,0.2981201171875,71.30150716145833,122.36999674479166,64.42736563684437,241.0,53.0,0.116884765625,0.16997395833333334
data\datasets\bell_dataset\no_strike\frame_003860 - Copy.jpg,0,0.41399739583333334,3.90625e-05,0.0005729166666666667,0.3196940104166667,108.00076497395834,80.77431966145834,44.91093380554269,148.0,38.0,0.362626953125,0.45164388020833335
data\datasets\bell_dataset\no_strike\frame_003870 - Copy.jpg,0,0.17163411458333333,0.0036393229166666666,0.0020735677083333335,0.17484700520833332,80.29775390625,136.35813151041665,52.559759487102674,200.0,75.0,0.032174479166666665,0.16640625
data\datasets\bell_dataset\no_strike\frame_003880 - Copy.jpg,0,0.0,0.0,0.0,0.0,70.60460286458333,136.075869140625,62.69592895511937,251.0,67.0,0.043134765625,0.040693359375
data\datasets\bell_dataset\no_strike\frame_003890 - Copy.jpg,0,0.02533528645833333,0.008785807291666666,0.00134765625,0.023113606770833333,70.204775390625,129.455439453125,65.25743741563547,251.0,59.0,0.07465169270833333,0.049091796875
data\datasets\bell_dataset\no_strike\frame_003900 - Copy.jpg,0,0.120146484375,0.0065234375,0.002666015625,0.04641927083333333,75.4592578125,122.25831705729166,64.54102403406395,248.0,52.0,0.12873046875,0.17174479166666667
data\datasets\bell_dataset\no_strike\frame_003910 - Copy.jpg,0,0.24342447916666668,0.021552734375,0.004599609375,0.13120442708333332,89.27641276041666,122.76068359375,59.298000124823204,211.0,56.0,0.093349609375,0.248916015625
data\datasets\bell_dataset\no_strike\frame_003920 - Copy.jpg,0,0.19314127604166667,0.014622395833333333,0.0057975260416666665,0.17285970052083333,73.18240559895834,127.13880859375,63.121217216586274,251.0,58.0,0.08160481770833333,0.1704296875
data\datasets\bell_dataset\no_strike\frame_003930 - Copy.jpg,0,0.20594075520833333,0.016477864583333335,0.0054361979166666664,0.20864420572916667,71.273798828125,128.872119140625,63.74846911970198,252.0,59.0,0.07412434895833334,0.16873372395833333
data\datasets\bell_dataset\no_strike\frame_003940 - Copy.jpg,0,0.23603841145833335,0.010950520833333333,0.006845703125,0.21914388020833334,75.46190104166666,127.82900065104167,64.99997651825497,252.0,57.0,0.0884765625,0.22406901041666666
data\datasets\bell_dataset\no_strike\frame_003950 - Copy.jpg,0,0.41154296875,0.02739908854166667,0.009446614583333334,0.2291650390625,95.30078125,131.88677408854167,63.96727629854528,250.0,57.0,0.092626953125,0.360078125
data\datasets\bell_dataset\no_strike\frame_003960 - Copy.jpg,0,0.2750325520833333,0.010667317708333334,0.008483072916666667,0.23396321614583335,82.446806640625,123.55158854166666,67.01287836877478,252.0,52.0,0.12572265625,0.29681315104166667
data\datasets\bell_dataset\no_strike\frame_003970 - Copy.jpg,0,0.3527473958333333,0.050100911458333335,0.007112630208333333,0.23285970052083332,81.43882486979167,129.76222330729166,62.871600476599895,251.0,60.0,0.06923177083333333,0.26152994791666667
data\datasets\bell_dataset\no_strike\frame_004010 - Copy.jpg,0,0.0,0.0,0.0,0.0,69.42377604166667,123.88245442708333,65.14259812588358,251.0,55.0,0.10138671875,0.036298828125
data\datasets\bell_dataset\no_strike\frame_004020 - Copy.jpg,0,0.060589192708333336,0.021373697916666667,0.0021940104166666666,0.024363606770833334,64.044453125,127.16141276041667,68.04510831008494,252.0,55.0,0.10463216145833333,0.070673828125
data\datasets\bell_dataset\no_strike\frame_004060 - Copy.jpg,0,0.03447265625,0.046471354166666666,0.001640625,0.03886393229166667,78.87910807291667,107.48455729166666,72.08981600350076,249.0,39.0,0.3412630208333333,0.040078125
data\datasets\bell_dataset\no_strike\frame_004070 - Copy.jpg,0,0.15212565104166667,0.0015364583333333333,0.000849609375,0.15380859375,84.19701822916667,103.782890625,53.920064946955236,166.0,50.0,0.15714192708333333,0.15729817708333332
data\datasets\bell_dataset\no_strike\frame_004080 - Copy.jpg,0,0.016497395833333334,0.028209635416666667,0.0006705729166666666,0.021116536458333335,65.6546484375,134.77860026041665,60.47863452044363,250.0,66.0,0.051184895833333334,0.031015625
data\datasets\bell_dataset\no_strike\frame_004090 - Copy.jpg,0,0.10395833333333333,0.026813151041666667,0.0012760416666666666,0.09198404947916666,68.74111328125,130.59680989583333,66.738730392138,251.0,58.0,0.08033203125,0.09556966145833333
data\datasets\bell_dataset\no_strike\frame_004100 - Copy.jpg,0,0.159775390625,0.008505859375,0.00275390625,0.13333821614583333,73.37474283854166,124.57185546875,65.55856805869233,252.0,56.0,0.09839192708333333,0.15490559895833333
data\datasets\bell_dataset\no_strike\frame_004110 - Copy.jpg,0,0.2098046875,0.009417317708333333,0.004016927083333333,0.1932470703125,76.48910481770834,130.00028645833333,66.99813658533739,252.0,58.0,0.08443359375,0.19968098958333333
data\datasets\bell_dataset\no_strike\frame_004120 - Copy.jpg,0,0.29710286458333335,0.0068977864583333335,0.00326171875,0.27325846354166666,91.0408203125,128.68556315104166,65.12011942815991,247.0,53.0,0.11731770833333334,0.31004231770833335
data\datasets\bell_dataset\no_strike\frame_004130 - Copy.jpg,0,0.359453125,0.06563802083333334,0.006197916666666667,0.35712239583333333,90.930029296875,140.2635546875,62.54821883596444,246.0,61.0,0.07353190104166667,0.3174186197916667
data\datasets\bell_dataset\no_strike\frame_004140 - Copy.jpg,0,0.247890625,0.009794921875,0.006744791666666666,0.23007975260416666,80.56284505208333,121.37744140625,64.58747459006543,249.0,52.0,0.13037434895833333,0.254140625
data\datasets\bell_dataset\no_strike\frame_004150 - Copy.jpg,0,0.242216796875,0.013704427083333333,0.007275390625,0.15355794270833334,76.86399088541667,114.60090169270833,58.71554337389853,205.0,53.0,0.12198567708333333,0.23574544270833334
data\datasets\bell_dataset\no_strike\frame_004160 - Copy.jpg,0,0.43329427083333333,0.13017903645833334,0.007376302083333334,0.27003092447916666,98.664208984375,121.5217578125,45.14306787734796,185.0,67.0,0.049990234375,0.30340494791666667
data\datasets\bell_dataset\no_strike\frame_004170 - Copy.jpg,0,0.448896484375,0.22783203125,0.0044596354166666664,0.3585514322916667,79.07464192708333,152.76067708333332,53.698482244611824,229.0,79.0,0.019733072916666667,0.20517252604166666
data\datasets\bell_dataset\no_strike\frame_004230 - Copy.jpg,0,0.053271484375,0.03952799479166667,0.001181640625,0.05419108072916667,63.742353515625,117.182822265625,69.98323895206849,251.0,47.0,0.18130208333333334,0.032320963541666664
data\datasets\bell_dataset\no_strike\frame_004240 - Copy.jpg,0,0.043408203125,0.005911458333333334,0.0016373697916666667,0.021604817708333335,61.27111328125,122.81951171875,64.4901369398608,251.0,55.0,0.10357747395833333,0.048665364583333336
data\datasets\bell_dataset\no_strike\frame_004250 - Copy.jpg,0,0.07611328125,0.0011751302083333334,0.0011263020833333333,0.042845052083333335,65.65566080729167,122.51224934895833,60.15165117447691,237.0,58.0,0.08124674479166667,0.08539713541666667
data\datasets\bell_dataset\no_strike\frame_004260 - Copy.jpg,0,0.12295572916666667,0.020501302083333332,0.0032063802083333332,0.08901204427083333,62.43468424479167,130.43435221354167,58.57877497753033,246.0,66.0,0.050686848958333336,0.07795247395833334
data\datasets\bell_dataset\no_strike\frame_004280 - Copy.jpg,0,0.15506184895833333,0.006292317708333333,0.006419270833333333,0.12646809895833333,64.86065755208334,124.15218098958333,59.54306126100526,235.0,60.0,0.07762044270833333,0.11588216145833333
data\datasets\bell_dataset\no_strike\frame_004290 - Copy.jpg,0,0.16748372395833333,0.014322916666666666,0.007330729166666667,0.1366796875,65.61617513020833,126.06226236979167,59.01122267325173,231.0,61.0,0.06856119791666666,0.11744791666666667
data\datasets\bell_dataset\no_strike\frame_004300 - Copy.jpg,0,0.156025390625,0.0024381510416666666,0.00603515625,0.13037760416666666,64.80625651041667,124.53279296875,60.747982156443136,246.0,60.0,0.07734049479166667,0.1463671875
data\datasets\bell_dataset\no_strike\frame_004310 - Copy.jpg,0,0.17328450520833333,0.007786458333333334,0.00548828125,0.14913248697916667,66.91662109375,124.49763997395833,60.852478997650074,240.0,59.0,0.08101236979166666,0.14231770833333332
data\datasets\bell_dataset\no_strike\frame_004330 - Copy.jpg,0,0.011168619791666667,9.440104166666666e-05,0.000517578125,0.0031819661458333333,68.981689453125,98.916396484375,64.667768825786,232.0,40.0,0.3155338541666667,0.126240234375
data\datasets\bell_dataset\no_strike\frame_004340.jpg,0,0.2355078125,0.01934244791666667,0.003837890625,0.22173828125,88.71208984375,140.0224609375,66.04874701677127,251.0,62.0,0.057802734375,0.22563802083333334
data\datasets\bell_dataset\no_strike\frame_004350.jpg,0,0.12219075520833333,0.004541015625,0.0030143229166666665,0.0880126953125,66.01363606770833,125.28041666666667,63.539416331053694,251.0,57.0,0.087568359375,0.119033203125
data\datasets\bell_dataset\no_strike\frame_004360.jpg,0,0.23708333333333334,0.013753255208333334,0.004990234375,0.2364697265625,78.16261067708334,133.24368815104165,62.30122908403908,249.0,60.0,0.08123372395833334,0.22097005208333334
data\datasets\bell_dataset\no_strike\frame_004370.jpg,0,0.15524088541666667,0.004957682291666667,0.004889322916666667,0.14174153645833334,66.68723307291667,123.06842447916667,62.973996052082754,244.0,56.0,0.09785807291666666,0.145966796875
data\datasets\bell_dataset\no_strike\frame_004380.jpg,0,0.21763997395833334,0.012802734375,0.008473307291666666,0.20299967447916667,75.59501953125,127.535166015625,65.70641145916377,251.0,57.0,0.09244466145833333,0.18413411458333334
data\datasets\bell_dataset\no_strike\frame_004390.jpg,0,0.23904622395833333,0.01642578125,0.009495442708333333,0.18656901041666665,73.2087109375,123.99255533854166,59.599037028791905,227.0,60.0,0.0778515625,0.182587890625
data\datasets\bell_dataset\no_strike\frame_004400.jpg,0,0.50267578125,0.03044921875,0.008115234375,0.3221044921875,107.34193033854167,108.81421875,48.444301037743145,170.0,55.0,0.10367513020833333,0.4258528645833333
data\datasets\bell_dataset\no_strike\frame_004410.jpg,0,0.022307942708333334,0.04084635416666667,0.001357421875,0.022242838541666667,56.41959309895833,149.759990234375,59.21366652653363,251.0,81.0,0.0237109375,0.0025455729166666665
data\datasets\bell_dataset\no_strike\frame_004420.jpg,0,0.00994140625,0.00328125,0.0014778645833333334,0.0024625651041666665,63.11671549479167,126.998662109375,64.70090446991968,251.0,58.0,0.08743489583333333,0.026936848958333332
data\datasets\bell_dataset\no_strike\frame_004440.jpg,0,0.06960286458333333,0.010029296875,0.000595703125,0.069736328125,65.5726171875,120.36886067708333,65.31024983467425,251.0,54.0,0.11067057291666667,0.028684895833333335
